Maximum no of self consistency iterations = 20000.
Convergence error targetted = 1e-05
Iter       Error_OP             mu             E_CL        E_Quantum
60             0.100241626776271              16.9454867801661               -351.306197591153               -381.277510827925
61             0.100282777746178              16.9449025708005               -349.408205359748               -383.164364881337
62            0.0985991532469113              16.9429267087802               -349.430862493199               -383.022086676152
63            0.0861432330134653              16.9442521506074               -350.545584044629               -382.007995053081
64            0.0889212869869427              16.9435464406202               -350.073693704756               -382.421114167877
65             0.083055461677134              16.9440646648599               -350.519918664033               -382.008206712738
66            0.0709813499382732              16.9444295240943               -351.633754567945               -380.920370039791
67            0.0707501068947478              16.9441392581031               -351.375352158853               -381.163860367716
68            0.0629238387070414              16.9441223976007                -351.68926525583               -380.860350148906
69            0.0546114830192987              16.9436412398163                -352.19510721836               -380.337655663855
70             0.122956581749903              16.9442069419764               -350.817900986397               -381.649866042277
71             0.146733096726402              16.9366644163713               -349.702395264423               -382.239203128922
72             0.110650417773629              16.9386775157831               -350.447926946742               -381.677727246063
73             0.132113554640424              16.9712914876813               -355.071009242493               -379.241822243993
74            0.0770784371291511              16.9382187793776               -351.062052313171               -381.086805964876
75            0.0580439435942864              16.9405013994645               -351.708836247992               -380.619281953452
76            0.0793036177822341              16.9455569934031                 -352.6155089946               -380.063830896038
77            0.0523973528325836               16.940737579412                 -352.2744194851                -380.09392100305
78            0.0526954581578485              16.9414737723575               -352.539098399248               -379.881250080747
79            0.0502582593732073               16.942614351924               -352.841062649215               -379.655418965748
80            0.0472682511914976              16.9431502751692               -352.879589472697               -379.651915022415
81            0.0416153172915106              16.9441923145141                -352.83642389141               -379.763921714225
82            0.0393864150880784               16.944252807216                 -352.6924008638               -379.913605943455
83            0.0736427822126086              16.9440480609845               -353.740260721779               -378.816397807144
84              0.05658924947657              16.9421635241714               -352.768917478723               -379.682035060214
85            0.0681704308377682              16.9411966747322               -352.881340572532               -379.495204955345
86             0.196132829191505              16.9568333883655               -351.916025121235               -381.450547143356
87            0.0812950891662739              16.9436722402401               -350.409949401448               -382.157416588503
88             0.517944235561726              16.8706745775471               -359.678307608272               -367.639866468952
89             0.130934439319459              16.9201387350802               -352.910047358247               -378.096426240662
90              1.49399907964091              16.8353955072496               -350.045020650384               -372.204166576709
91             0.745090380429548              16.7719582630365                -348.90188483004               -371.660235027551
92              1.50948454804538              16.7152445700133                -341.36862710743                -373.20527947416
93             0.982692201580312              17.3042110567322                -348.06296299969               -406.105592163997
94              0.53706592961279              16.7908604574056               -351.603070200273                -370.60631702605
95             0.170887484023045              16.9079805587903               -352.979674577886               -377.210979822348
96            0.0852065348147387              16.9286414656892               -351.581651753654               -379.989572453141
97            0.0827566623595889               16.963198268808               -351.388810296768               -382.418344747372
98            0.0443902005437672              16.9428936235368               -351.985820751396               -380.523630586246
99            0.0423055620577217              16.9429400465404               -352.168473861063                -380.34838869421
100            0.0411072643991327              16.9440167843142                -352.35273680161               -380.245305714626
101            0.0348374975237525              16.9433479762015               -352.013326234427               -380.543467262595
102            0.0351192264401093              16.9427056251872               -351.871099400441               -380.648097231028
103             0.116330971917469              16.9346334100521               -349.917430872941               -382.070181505174
104             0.374103692674047              16.9241384983427                -344.96022792273                -386.09936750871
105             0.115802299921346              16.9335841012512               -349.406794487053               -382.509282390122
106             0.388447838237492              16.9118099410318               -354.237831082598               -375.902514063948
107            0.0654443730130459              16.9325072695503               -350.722340273375                 -381.1462426372
108            0.0607886308093906               16.933707953817               -351.228679786134               -380.717494223645
109            0.0580448644919888              16.9364810289347               -351.553668239728               -380.570612408994
110            0.0517842431994722              16.9378531928974               -351.721421580418                -380.49242532595
111              7.49243212277677              18.4522791611819               -265.262333222382               -493.086919470549
112            0.0500474409608259               16.932406546405               -351.257653418656               -380.608308489709
113            0.0331966390054553               16.939189620809               -352.140981859983               -380.162460177283
114            0.0268585885620752               16.938989674153               -352.178581838266               -380.113116033014
115             0.186508255641187              16.9967584764895               -356.796701365564               -379.100076859501
116             0.028414220219074              16.9464482024426               -352.655890295018               -380.113389960167
117            0.0248259843443937              16.9426654566426               -352.306703735626               -380.220856335815
118            0.0229178779369298               16.944177693216               -352.353412356087               -380.271674274124
119            0.0503107896357651              16.9505223521586               -353.260721567097               -379.763390782206
120            0.0232493326427966              16.9415540749979               -352.027355737825               -380.430299657204
121            0.0217423699387126              16.9422150793943               -352.119904945214               -380.380191636427
122            0.0211481944644243              16.9422633066545               -352.137983320652               -380.365420798989
123            0.0192674723324962              16.9427318743337                -352.20498041103               -380.329469907161
124             0.019249541040121              16.9422669193534               -352.157765791567               -380.347094520349
125            0.0205517684804146              16.9423066042578               -352.138460120446               -380.368083037165
126            0.0192353058805375              16.9420915519444               -352.240419827394               -380.256417182835
127            0.0177320422259164              16.9412930023031               -352.173440791574               -380.272240815039
128            0.0180057635588366              16.9411512604298               -352.176952179168               -380.259965690265
129            0.0220024017837425              16.9394767306617               -352.140781746551               -380.190428615096
130            0.0220943081287108              16.9386069956343                -352.10165329166               -380.174205934311
131            0.0207780622542349              16.9390965762297               -352.111662598455               -380.195248280021
132            0.0281347941791773              16.9368019190549               -352.069512808623               -380.091430773005
133            0.0249217346272685              16.9371691730171                -352.09197091664               -380.092690308764
134            0.0258254991369204              16.9369339462912               -352.095935737874               -380.073800455182
135            0.0265257794015128              16.9366654854318                   -352.12753643               -380.025464256847
136            0.0257361617004774                16.93670444474               -352.158447525964               -379.997531965622
137            0.0535236342650068              16.9370428241322               -351.775574556216               -380.391638410968
138            0.0249018768800005              16.9367619602437               -352.153191034827               -380.006411524545
139             0.025389711467547              16.9367075020259               -352.120243547214                -380.03503782206
140             0.023868075455088              16.9368038080189               -352.179269067172                 -379.9842018095
141            0.0228536160238847              16.9366648531269               -352.167900257618               -379.987202996397
142            0.0237483312636342              16.9367823717622               -352.168542063854               -379.993310639318
143             0.117349610752476              16.9348161285729               -351.671092562455               -380.358610029945
144             0.022474258191634              16.9367416339176               -352.163074143756               -379.996631624969
145            0.0212508060895637              16.9367644125654               -352.170591589494               -379.991167598699
146            0.0252233009861323              16.9366977223342               -352.131709402766                -380.02374197892
147            0.0262989660856724              16.9366288015045               -352.106529351614               -380.043720659143
148            0.0223153763731587              16.9369430316915               -352.185771410166                -379.98781085726
149            0.0217195884010267              16.9366892976779               -352.159460873818               -379.997705412799
150             0.021297754148979              16.9366985500562               -352.164891178296                -379.99329501937
151            0.0191877208505799                16.93650878362               -352.169013442469               -379.979349376552
152            0.0185040777404524              16.9363747859599               -352.168768934899                -379.97122645296
153              0.01864608636432              16.9363857276386               -352.167283442074               -379.973252544818
154            0.0171119697391537              16.9363108175998               -352.210761827008               -379.927729534313
155            0.0165161798008871               16.936415258702                -352.22493101004               -379.919726035054
156            0.0163190234583999              16.9364483720672               -352.237283418844               -379.910005546365
157            0.0160044012964965              16.9365889686019               -352.269868167688               -379.887935360775
158             0.015399065682031              16.9365916995661               -352.267892800617               -379.890741938601
159            0.0157262572962263              16.9366084738781                -352.26911442583               -379.889676963668
160            0.0394102728416224              16.9363653949659               -352.074114925047               -380.073022437334
161            0.0148097829812201               16.936548732036               -352.258527040055               -379.897125370346
162            0.0141841918500256              16.9364133971021               -352.239898784127               -379.908110779262
163            0.0183828981532786               16.937089460436               -352.287963451776               -379.899297981649
164             0.016437210194922              16.9368572837458                -352.26873468924               -379.904376571316
165            0.0168499321663384               16.936920608726               -352.269087045702               -379.907673131714
166             0.018994998714772               16.937172043859               -352.249517600038                -379.94101009467
167             0.024568583294903              16.9373310571057               -352.183367527723               -380.013585944945
168              0.01901650094411              16.9369747695209               -352.216197796153               -379.960425776516
169            0.0206459443126353              16.9369712375471               -352.191359047435               -379.983611430747
170            0.0708437155449087               16.937388148906               -351.906549810878               -380.279042586536
171            0.0209539934973882              16.9364679086437               -352.160095871591               -379.981260322599
172            0.0257395968987744              16.9359313941076                -352.09272063345               -380.011372648408
173             0.348464791276771              16.9454799184191               -350.977678103303                -381.62150807219
174            0.0226301644329645               16.936852929195               -352.150848379335               -380.013307279959
175            0.0217594745481833               16.937883958624               -352.232202396538               -379.998536762165
176              0.17737103723016               16.932361493109               -351.587231821041               -380.235128165947
177            0.0267791228162637              16.9359313929057               -352.165047573062               -379.938146008297
178            0.0427146217218492              16.9336757045053               -352.046691238272               -379.907192867821
179              1.31940869926719              16.9117617239262               -344.446758729047               -384.166218303344
180            0.0764849939911228              16.9189879301988               -351.520750199167               -379.480556177422
181              0.51370649981063              16.8500112529392               -346.552416454348               -379.631233794382
182             0.098471024262719              16.9597140725349                -353.14951516829               -380.448875264617
183            0.0713096888990803              16.9194426671374               -350.903286327285               -380.125882044015
184            0.0350918519955335               16.935259097941               -351.916593146145               -380.138310145758
185            0.0318667453276393              16.9391735694429               -352.158671834616               -380.147451492687
186            0.0242085625489363              16.9401374139174               -352.121681272181               -380.247977362953
187             0.018913225558148              16.9398496817932               -351.987910452228               -380.365787592956
188            0.0305275673310633              16.9385060271164               -352.088745094421               -380.174537489958
189            0.0976927403392251              16.9364683941162               -352.050465867902               -380.060600356758
190             0.154314568646466              16.9285359069286               -351.438034965026               -380.143109378792
191            0.0678897447881867              16.9363355395515               -351.978826094277               -380.134709680136
192            0.0373396478282796              16.9408623031227               -352.142608215423               -380.270358589737
193            0.0297153211859883              16.9380066895123               -351.998141594019               -380.233426273604
194            0.0504302563775689              16.9360566411214               -351.924726224845               -380.175754074391
195            0.0333946837277199              16.9425533236199               -352.053973822237               -380.478354848776
196            0.0415952811738152              16.9355176424085               -351.821731593867               -380.258273865159
197             0.033570976132246              16.9354841309632               -351.905586121215               -380.172841260982
198            0.0220654558744116              16.9369688265498               -352.112458950358               -380.062783234585
199              0.02242682987661              16.9365782932814                -352.11849348158                -380.03239336691
200            0.0177991530421049              16.9367590623468               -352.242462099266               -379.921963749728
201             0.880966116255441              16.9733907751484               -350.033435354257               -383.555426989117
202             0.016752784683428              16.9362466923599               -352.225908136997               -379.906273214461
203            0.0153193340117534              16.9372005262421               -352.290436313714               -379.903227898549
204            0.0164278189238889              16.9360198146608               -352.192684135348               -379.927064786213
205             0.022861552166032              16.9357366694035               -352.193946429609                -379.90223696612
206            0.0332735513853563              16.9368776374289               -352.196543065522               -379.967054428627
207            0.0219386541656285               16.936984612044               -352.235501877261               -379.937919731622
208            0.0225731344388237              16.9371551981789               -352.221766458586               -379.961546914613
209              0.03663160860694               16.939222672979               -352.382533540423               -379.943685014967
210            0.0178577002842943              16.9369441603686                -352.24859355444               -379.924166313507
211            0.0162980357958678              16.9366227031864               -352.255078322877               -379.900085949117
212              2.09698513174872              17.0097053212262               -336.975445387841               -395.021520244128
213            0.0156436667175062              16.9374073687997               -352.272016407463               -379.933966491424
214            0.0152239308097896              16.9373423410788               -352.236604631383               -379.965784576724
215              0.10497514763342              16.9568757124579               -352.472601955321               -380.962684200385
216            0.0188285491835417              16.9349622348119               -352.029358606045                -380.02370046993
217             0.013972669994436              16.9363476591571               -352.166506182098               -379.977444288641
218            0.0601911908408164              16.9491324345861               -352.669941976903               -380.268125272973
219            0.0212295824397672              16.9359252429282               -352.027454600423               -380.079665043785
220            0.0391549494038068              16.9367449166907                -351.89771785057               -380.254996928021
221            0.0359535551891668              16.9359418819426               -351.959305649423               -380.141509435069
222            0.0293256127054776              16.9363348645493               -352.013386243821               -380.115184211615
223              330.082386913914              63.7165442439888                139107.812297153               -7726.63703124794
224            0.0258716386674626              16.9363261052704               -352.034752714123               -380.094021588045
225            0.0230319474389528              16.9381082332207                 -352.1169115827               -380.126835326365
226              0.11544333576928              16.9668519910862                 -353.4381594333               -380.610814422426
227            0.0195173964868739               16.940176589897               -352.204303728564               -380.173011221209
228            0.0177990276016511              16.9403720365441               -352.226191438923               -380.164262699848
229            0.0326839771786262              16.9372133534826               -351.967641602055               -380.221540770834
230            0.0282705342561927              16.9405730097062               -352.205423671448               -380.193582134889
231            0.0440077734900633              16.9401650287233               -352.068053388391               -380.299671922567
232             0.668210941640031              16.9276453577259               -348.223106328865               -382.818908415639
233            0.0450530725782061              16.9511782012025               -352.419022870351               -380.657764942507
234             0.134093599011362              16.9058109365958                -350.72556512612               -379.400249922305
235            0.0295553589553793              16.9358698441531               -351.972395569285               -380.123582012567
236            0.0231785016000285              16.9436852061861               -352.362215936913               -380.238180418348
237            0.0203892357182396              16.9388469222556               -352.103147339478               -380.187231967915
238            0.0192034729969057              16.9389285017684               -352.110737248724               -380.186155056067
239            0.0329755622131271              16.9367101926144               -352.067969237557               -380.093094073228
240             0.035219948845323              16.9334265170061               -352.030278091758               -379.921923323126
241            0.0279807985678353              16.9353855872928               -352.063812508266                 -380.0114232929
242            0.0755367649233152              16.9294825275275               -351.860210416784               -379.839884537699
243            0.0245008599676241              16.9324762312913               -352.103024458659               -379.790204551197
244            0.0294684248182792              16.9312644119305               -352.081911144473               -379.736137099165
245            0.0629282554874575              16.9305894457137               -351.957731507166               -379.816519680461
246            0.0305102862839613              16.9314544217903                -352.08518027694               -379.746431569381
247            0.0315514224075282              16.9318497695719               -352.093109544377               -379.764176652489
248            0.0324039158013098              16.9327087917128               -352.107706449221               -379.804917301666
249            0.0293775813816572              16.9330105385828               -352.134928852246               -379.797242879344
250            0.0297791946835479               16.932842757648               -352.125206130164               -379.796121286377
251            0.0286248678099701              16.9338250425417               -352.198543011355               -379.786246107945
252            0.0261467038965568              16.9332892986498               -352.196407515893               -379.754286478167
253            0.0260984729110528              16.9333269810244               -352.207189077478               -379.746020902938
254             0.025836856021777              16.9330634015591               -352.225417494517               -379.711277625746
255            0.0247008118485131               16.932774829937               -352.222004400246               -379.696479681487
256            0.0250462556476879              16.9329557138665               -352.225168428165               -379.704685305749
257            0.0238509599449007              16.9322029931084               -352.194211708875               -379.688372611863
258            0.0226012039028143               16.932184232525               -352.188720876984               -379.692824361634
259            0.0225062126508962              16.9321299276125                -352.18474432542               -379.693416371513
260            0.0212858586300716               16.931761130013                -352.15042000529               -379.704991898587
261            0.0199326100130158              16.9317106172585               -352.149411801839               -379.703162399006
262            0.0205794455257451              16.9318038203838               -352.155367095205               -379.702809194947
263            0.0180348525228136              16.9315717093306               -352.149016076066               -379.695638758092
264            0.0172657318992369              16.9316252562828               -352.165161118522               -379.682944615535
265            0.0169529488909617              16.9316138535105               -352.167431227696               -379.680100323443
266            0.0152104460689452              16.9316134838272               -352.191256943512               -379.656939779843
267            0.0138290799140613              16.9316310747058               -352.215642442931               -379.634129174224
268            0.0227017267296208               16.931734194476               -352.092723964022               -379.760552831349
269            0.0149890677765361              16.9316246585406               -352.196435078961               -379.652392045036
270            0.0176911708876436              16.9316751552851               -352.158556374498               -379.692463217403
271             0.664477787696756              16.9755748034384                -349.07505654239               -385.009498072015
272            0.0165639957321858               16.931770633798               -352.177076597086                -379.68027672892
273            0.0156217076944543              16.9318236443744               -352.189302662295               -379.671694549065
274            0.0376895885516683              16.9304320869544               -351.893483762844               -379.871653419601
275            0.0218913609586719              16.9315016053444               -352.101133782139               -379.737290627951
276            0.0238002214327827              16.9314978745755               -352.078429163076               -379.758946019183
277            0.0132379969867683                16.93265763143               -352.431275506001               -379.486305088642
278            0.0924270465629952              16.9354622068966               -351.549055127083               -380.500390361842
279            0.0409725270380686              16.9334503541027               -352.413384402209               -379.549197160962
280            0.0617158555734335              16.9250466448516               -351.402420432606               -380.011441955148
281              34.9389040066175              21.7056089304378                1751.30167661377               -1182.27419741044
282            0.0341120812630501              16.9283376692253               -352.171075562413               -379.454897992299
283            0.0273295858268442              16.9359478791108               -351.999992189238               -380.118423409873
284            0.0242422866318647              16.9340525365667               -352.112741495863               -379.884553257751
285            0.0223712400988165              16.9346069613459               -352.187725427058               -379.846050454762
286             0.316116381248822               16.971183782437               -354.845747476938               -379.349455854463
287             0.042216628070486              16.9317262258349               -351.952868444221               -379.897766870709
288              2.84071140326402              17.2971333956887               -330.626110103421               -412.553150734929
289            0.0212407858354263              16.9292184625963               -352.539078405328               -379.154730268713
290            0.0140046216824397              16.9332088436684               -352.528584489062                -379.42168769458
291            0.0191456022426592              16.9367966788631               -352.574420617169               -379.605659325021
292            0.0185605391970466              16.9357410083694               -352.528823610213               -379.584020787196
293              167.365841124525               54.130367907701                41520.8149068878               -5011.09978654354
294             0.016413303136221              16.9350141603657               -352.438272796592               -379.628347378477
295            0.0142836522649351              16.9348973674925               -352.363078594173                -379.69630292276
296            0.0147401465398266              16.9326888862212               -352.073285628537               -379.845459143051
297             0.015862006229871              16.9319935041477                -352.12872583492               -379.745807744341
298            0.0119467740792487              16.9323432645408               -352.238565202032               -379.658475264575
299            0.0103874907572204              16.9324403048183               -352.307284331612               -379.596102872486
300           0.00953243486494006              16.9324310158741               -352.398992068698               -379.504006413618
301           0.00869763789015313              16.9314735694686               -352.312574764759               -379.529467045977
302            0.0502011755163468               16.946893249592               -353.321254760478               -379.494613103008
303           0.00861520157221944              16.9315505904235                -352.30848293298               -379.538349254043
304             0.010017317586155              16.9322050288531               -352.379929326607               -379.508400258822
305           0.00876479049690539              16.9303292475705               -352.176748028453                -379.59241084232
306           0.00817366505736373              16.9304188188764               -352.205550190005               -379.569303429852
307           0.00826228558975328              16.9303000834689               -352.194578339062               -379.572728003177
308           0.00831742290333386              16.9300931339591               -352.183788348111               -379.570403710385
309           0.00820441095644789              16.9300607416696               -352.189338379324                 -379.5628845689
310           0.00803454406606509               16.930137173802               -352.201696639978               -379.555467065545
311           0.00876523120756803              16.9299494686656               -352.164648023464               -379.580301097158
312            0.0263559156361844              16.9289226159043               -351.830247126865               -379.846120519121
313           0.00864340028030587              16.9300500621268               -352.171206301905               -379.580149886788
314           0.00885438341202114               16.930101881819               -352.165891013709               -379.588668942655
315           0.00807767168254364              16.9300459687129               -352.194948981052               -379.556394305834
316            0.0078039094333347              16.9300818504734                 -352.2135811061               -379.540179123872
317           0.00817446729261802              16.9301169491625               -352.192861767754               -379.562931909357
318             0.011302204312666              16.9305914702446               -352.122482923693               -379.662677661205
319            0.0081688683356493              16.9302559906623               -352.197784417991               -379.566805661327
320           0.00836906718457372              16.9304107513538                -352.19460153532               -379.579706104427
321           0.00788493589503527              16.9295735217068               -352.213805907017               -379.508065848145
322           0.00791261223243904              16.9302539644768               -352.211966180972                -379.55259660292
323           0.00768715124576196              16.9300692457736               -352.222335739556               -379.530686143315
324           0.00833021590790589              16.9291775161026               -352.254128292605               -379.443175555875
325           0.00756067063119007              16.9299244465305               -352.233638803796               -379.510334519015
326           0.00751385748569808              16.9297485361189                -352.24216059222               -379.490786609328
327              1.69404877945894              17.0509976576815               -341.155796102091               -395.335433636378
328           0.00749439111237818              16.9297546985085                -352.23781857682               -379.495551639439
329           0.00748447961418324              16.9297858534027               -352.243862189374               -379.491535359029
330           0.00950415051625167              16.9292650800105               -352.145730929343               -379.555374256045
331            0.0171294091578043              16.9295416208495               -351.978597305909               -379.738050521724
332            0.0100392097973018              16.9297464186122               -352.131743667298               -379.599854805437
333            0.0102167210239476              16.9300658499489                -352.12714150949               -379.624776369769
334           0.00990511931292291              16.9303643923429               -352.139196601031               -379.631855209489
335           0.00943186961274082              16.9304966925623               -352.160039379679               -379.619571764019
336           0.00927185242812985              16.9318526476038               -352.340023549728               -379.526691348157
337           0.00899252933420018              16.9318002392929               -352.316738133217                -379.54643998715
338           0.00803996387782461              16.9307496949698               -352.268661346023               -379.527728383505
339           0.00921802549344032              16.9303001385655               -352.421037296933               -379.348090023679
340           0.00793412334481533              16.9295005770983               -352.277939577537               -379.439198085654
341            0.0079221991668139              16.9287774003337               -352.258064164077               -379.413253254738
342            0.0110506552401238              16.9268993494755               -352.210493651454               -379.342309231444
343           0.00800369793324476               16.928223253089               -352.245644690845               -379.390742426552
344           0.00821594489713845              16.9275709684305               -352.216799165586               -379.378301472617
345            0.0568690687904476              16.9224060937426                -351.74909131518               -379.515699033672
346           0.00848535032455395              16.9272403742966               -352.208273578992               -379.365917046893
347           0.00907083901397437              16.9266597029647               -352.189239963914               -379.348139264045
348           0.00813855151138015              16.9298678056574               -352.273821399064               -379.466840390705
349           0.00871392354962074              16.9282187361782               -352.231966671235               -379.403794931829
350           0.00853096364740151              16.9287501424369                -352.23764068914               -379.431728299204
351           0.00967579029897192               16.929846773407               -352.227622402799               -379.510717336551
